,text,favourite_count,retweet_count,created_at
2636,"@dogaguzdogaguz Hey Allahım ya, birde övüne övüne tabiki biontech demeleri yok mu, tabiki Alman yaaa. Audi mersedes e ortak oldunuz sanki.",1,0,2021-07-09 09:00:19
2637,"@drfahrettinkoca Güler Sabancı DSÖ'nün virüs komisyonunda...

Güler Sabancı'ya Rockefeller ödülü...

Biontech aşısını üreten Pfizer'ın arkasinda  Rockefeller grubu var...

Falan filan...

Siz yumun o badem gözlerinizi...",0,0,2021-07-09 09:00:18
2638,"Bugün BioNTech yaptırdım, yaptıktan sonra pıt pıt pıt diye bi atma hissettim. Bu demek oluyor ki çipim sinyal göndermeye başlamış🥳 ama telefonum eski model olduğu için galiba Bluetooth'u algılayamadı😔",32,0,2021-07-09 09:00:10
2639,"Pfizer 3’üncü doz için başvurdu; ABD’li otoriteler ‘Gerek yok’ dedi

https://t.co/SN1NU8aP3s https://t.co/BCrEcxn24h",1,0,2021-07-09 09:00:00
2640,aşıdan cok korkuyorum özlem türeci ve kocası benim biontech dozumu şuruba çevirin nolur,6,0,2021-07-09 08:59:51
2641,"dr uğur şahin, özlem türeci
biontech aşısının süreci

bunlar olacak mı küreci
yoksa dünya piyasasında güreşçi.",0,0,2021-07-09 08:58:13
2642,"@nasuhmahruki Aşı ücretiyle ilgili verdiğiniz rakam haddinden fazla abartılıdır. AB'ye Üye Devletlerin büyük çoğunluğunda aşı ücretsizdir. AB ise aşıları bu fiyatlardan almıştır: 
Oxford/AstraZeneca: 1,78 €
Sanofi/GSK: 7,56 €
CureVac: 10 €
Pfizer/BioNTech: 12 €
J&amp; J: 8,50 $
Moderna: 18$",8,1,2021-07-09 08:56:58
2643,@tuluk_esengul @Glseda20979628 @KoronaReport @drfahrettinkoca Biontech olduysaniz yeni varyantlarda tekrar aşı olmuyosunuz,0,0,2021-07-09 08:56:20
2644,@EbruDevrim1 @ncholiA iki Sinovac+ bir Biontech aşısı üzerinden nasıl 25 gün geçti? 3. Doz uygulaması başlayalı bir hafta oluyor sanki,16,1,2021-07-09 08:56:19
2645,"dr uğur şahin, özlem türeci
biontech aşısının süreci

bunlar olacak mı küreci
yoksa dünya piyasasında güreşçi",0,0,2021-07-09 08:55:49
2646,"@bengibaser @EMRAHKIRIMLI @DeryaTR_ @esenol bu sabah 18 yaş altı kızıma e devletten aşı randevusu çıktı,(FMF i var) buna ilişkin hiç bilgi görmedik,(bir ara düşünülüyordu ama açıklama yapılmadı), hastanedekilerinde haberi yoktu ama biz randevuyu gösterip biontech aşımızı olduk.",2,1,2021-07-09 08:55:20
2647,"BioNTech/Pfizer: Üçüncü doz da gerekecek

https://t.co/wy4D6efjdo https://t.co/Exz8GJpjUT",0,0,2021-07-09 08:53:36
2648,BioNTech'in üçüncü dozu ne zaman yapılacak? https://t.co/q3JWtoFPNC,1,0,2021-07-09 08:49:14
2649,"Annem 1.5 senedir covidden korundu. TaA ki 2.doz biontech aşısınıolana kadar. Babam aradı annemi hastaneye yatırıyorlar... tüm yan etkiler var. Kanda pıhtılaşma var. Kime güvenicez. Aşı olun diyorsunuz , anneme birşey olursa bunun hesabını kim verecek ??",2,0,2021-07-09 08:48:42
2650,Herkes biontech vuruluyor. Ben bir tech sana vuurluyorum .,15,0,2021-07-09 08:47:32
2651,"@drozcanyucel Dediğiniz gibi olsaydı aşı tercihi vatandaşa bırakılmaz, üçüncü doz için sadece biontech seçeneği olurdu. Halbuki sinovac da olabiliyorsunuz. Buyrun bu da Türkiye ile ilgili sonuçlar https://t.co/DwHxYFB368",2,1,2021-07-09 08:46:30
2652,"Pfizer/BioNTech, üçüncü doz için FDA'ya başvuracak - Gündem Gazetesi https://t.co/9iAs5aRlpL",0,0,2021-07-09 08:45:21
2653,3. Doz aşıyı Biontech olmak istiyorum ama 3 yıl sonra da ölmek istemiyorum yani :) Ne bu 3 yıl muhabbeti? Var mı bilgisi olan?,4,0,2021-07-09 08:44:22
2654,"@Amipgiardia Tutku hocam aşı sonrasında annem ve teyzemdeki belirtiler 3,4 gün boyunca sağ tarafta ciddi bir boyun ağrısıydı. 2 sinovac sonrası 1 biontech bilinenlerden biraz daha farklı yan etkilere mi sebep oluyor?",0,0,2021-07-09 08:44:14
2655,@rsceran Biontech alımı için aracı istedikleri ve şirket kabul etmediği için alım yapılmadı uzun süre,8,0,2021-07-09 08:44:01
2656,"İkinci doz #biontech aşımı da oldum. Artık ölür kalırsam sizler yaptırmazsınız 😂😂
Şaka bir yana tüm dünyanın bu illetten kurtulmasını diliyorum. #COVID19",8,0,2021-07-09 08:43:32
2657,"@iremguler59 hakiki zeytinyağı kullandılarsa covid bulaşmazmış
ama zeytinyağı hakiki değilse biontech vurulup öyle yarışmaya katılmaları gerekiyomuş esin hoca bengi hoca öyle demiş😁",1,0,2021-07-09 08:43:27
2658,@onurultrAsGala Daha farklı mutasyonlarda geliyormuş fragman eylülde diyorlar kanka bakalım neyse biontech olduk biz yeter .d,1,0,2021-07-09 08:43:12
2659,dün biontech aşısı yapmamıza izin vermemişlerdi ama bugünkü asm'de izin verdiler baya bi kişiye aşı yaptım varsa olmayan gelsin yapayım 😌,21,0,2021-07-09 08:43:10
2660,@hknpyraz @divergent_Shl @drfahrettinkoca Ben? Cahil? Kardeş 7 dil bilen turizmciyim. Şu anda Biontech araştırması yapan 3 ülkede doktor arkadaşım var. Sen benim unuttuklarımın yarısını bilsen kendini şanslı say. Yalan bilgilerle kimseyi aldatma. Faz 3 çalışması geçen Aralık ayında bitti. Yan etkisi 5 milyonda bir,0,0,2021-07-09 08:42:37
2661,@an5GS Sinovac yerine biontech iki doz yapsalardı şimdi 2 sinovaç olanlara 3 üncü dozu biontech yapıyorlar ortaya karışık salata gibi bir şey oldu bu iş .d,1,0,2021-07-09 08:42:28
2662,Biontech aşısı oldum sol kolum fena agrıyor arkdslr,6,0,2021-07-09 08:42:10
2663,@BernaCOKUN15 Biontech oldum espiriydi sadece,1,0,2021-07-09 08:41:52
2664,"@elvinnajafli Sağlamlıq pasportunda və randevu sistemində də Pfizer yazılıb Azərbaycanda. Biontech və Pfizer adətən yan-yana yazılır xarici mediada. Düzgün ola bir məsələ var ki, hamı vaksinlənsin gərək. Yoxsa bu virus paz olacaq.",1,0,2021-07-09 08:41:26
2665,@alwaysheadshot biontech evet cidden korkma ya sadece kol ağrısı 2 gün,1,0,2021-07-09 08:40:21
2666,"Az önce annem arkadaşıyla telefonda görüşürken arkadaşının ablasının Pfizer-Biontech aşısından sonra kalp krizi geçirdiğini söyledi. Arkadaşı ""kimseye anlatamıyorum abla."" diye yakınıyormuş.
Malum bakanlık aşıların yan etkileri ile ilgili verileri tutmadıkça güvenim sıfır.",1,0,2021-07-09 08:39:59
2667,"3. Doz Biontech ler olundu, şifa olsun 🙏 @ayyusdogus https://t.co/EQuQDcAKlF",6,0,2021-07-09 08:39:55
2668,@GonulOzcan47 @bengibaser Aptalmisin kardeşim biontech dedi ya hoca manyak hala ne soruyor sun,0,1,2021-07-09 08:39:47
2669,@PuCCaa biontech aşısıyla değişen genetiğimiz bunu başarabilcekmiş xkxksnsnzkxjcjdjs,0,0,2021-07-09 08:39:06
2670,"@RefikUnver Hayır çıkmadı, maalesef önümüzdeki haftadan itibaren bize yalnızca sinovac açılacağını ilettiler, gönüllü olduğumuz için bize biontech ya da sputnik V hakkı verilmeyecek",0,0,2021-07-09 08:38:27
2671,@farxaddd Niyə hamı Biontech vaksininə Pfizer deyir Azərbaycanda? Texnologiya Biontech'ə məxsusdur. Pfizer isə sadəcə distributordur.,0,0,2021-07-09 08:38:13
2672,@dualityofbeing Çift doz Biontech oldum ve şiddetle reddediyorum. Gönüllü denilen bir aşı için yaptırım insan hakları ihlalidir. Devletler cesaret etsin ve zorunlu hale getirsin o zaman. En azından yasal bir durum söz konusu olur ve yaptırımın bir mantığı olur. Bu şekilde etik dışı bir yöntem.,11,0,2021-07-09 08:37:52
2673,İkinci doz biontech aşıyı da olduk. İnşallah üçüncüye gerek kalmadan insanlık olarak kurtuluruz bundan.,10,0,2021-07-09 08:37:25
2674,"@unversevgi Maalesef enabız hatalı, randevu alamıyoruz ve araştırma ekibinden aldığımız bilgi önümüzdeki hafta seçme hakkı tanınmaksızın yalnızca sinovac olabileceğimiz yönünde. Biontech ya da sputnik V seçeneği gönüllü olduğumuz için bize sunulmayacak",0,0,2021-07-09 08:36:46
2675,Abd fonlu Biontech furyası ağlıyordur. Bu arada çalışmada Bilim kurulu denilen ve meşrulaştırma aracından öteye gidemeyen yapıdan kendi isteği ile ayrılan Alpay Azap hocanın olması da değerli.. https://t.co/CHsOJKOgLx,0,0,2021-07-09 08:35:16
2676,"Pfizer/BioNTech, üçüncü doz Kovid-19 aşısı izni için FDA’ya başvuracak https://t.co/E6WWclYMel",0,0,2021-07-09 08:34:31
2677,"@drfahrettinkoca Bugün ailecek 3. Doz biontech aşımızı olduk. Aşı karşıtlığı yapmak toplumu riske atmaktır. Önce kendimizi, sonra da toplumumuzu riske atmamak için aşı olalım.",0,0,2021-07-09 08:34:30
2678,Biontech aşısı aslında yeni bir dönemin başladığını resmiyete döktü. Biohacking dönemi başladı. İnsan bir siber organizma olma yolunda ilerliyor. mRNA teknolojisi çok umut verici ama insana basit şekilde kodlama yapılmaya başlandı. İnsan hack edilmiş oldu.,2,0,2021-07-09 08:33:47
2679,@anya_elet @gunaycem @mehmetceyhan23 Bunların normal olduğu söyleniyor insanlar birbirini neden etkiliyor. Çevremde ve tüm okul arkadaşlarım biontech oldu. Kalp krizi geçiren duymadım. Sinovac aşısındada çok şey yazıldı bilim insanı olmayan yorum yapmasın. Dr ların açıklamalarına göre karar KİŞİYE kalsın ltfn,1,0,2021-07-09 08:32:45
2680,@buseiremkaan Walla aynen öyle ablam 2. Biontech çarptı beni 😊,0,0,2021-07-09 08:32:34
2681,@miskologg biontech mi oldun yan etkisinden dolayı cekiniyorum ondan ama en koruyucu olan da o galiba,0,0,2021-07-09 08:31:39
2682,"@1953912 @dr_veysi Biontech olduysaniz boşa olmadınız. Hepimiz olduk. 3.dozla ilgili bilimsel calisma olmamasina ragmen,  saglik personelinin neredeyse tamamı 3.dozu oldu. Çünkü Biontech tek dozla bile ciddi anlamda koruyor. Ama 3.doz Sinovac olunduysa boşa mı, doluya mı bilemiyoruz malesef.",1,0,2021-07-09 08:31:37
2683,Bugün müstakbel çipimi tamamlıyorum artık. Umarım  Biontech'in bahşettiği çipim sayesinde 2. Dozu vurulur vurulmaz Alman pasaportum havada aniden belirir ve bir anda hayatım değişir. Teşekkürler✍🏻✍🏻,2,0,2021-07-09 08:30:49
2684,biontech yüzünden sol kolumu kaybettim unlucky,3,0,2021-07-09 08:30:45
2685,"@nedin2808 @APazaryeri @Mert41212027 @bengibaser Şili’de farklı bir varyant aktif olabilir,Türkiye’deki sonuçlar 2021 Ocak ayına kadar olan sonuçlar,israilde son dönem biontech verileri delta varyantına göre,bir çok değişken var",0,0,2021-07-09 08:30:38
2686,@idil20231 Bu meyvalara 2 doz biontech yapıp tekrar test etsinler 🙈,1,0,2021-07-09 08:30:25
2687,"Pfizer &amp; BioNTech, Delta varyantı için III. Doz talep ediyor fakat FDA &amp; CDC…. https://t.co/FXRdbtOYWs",0,0,2021-07-09 08:30:22
2688,"Pfizer/BioNTech'ten açıklama! Üçüncü doz için başvuracaklar
https://t.co/NfL8XxN7ER https://t.co/G2TgSvWE8X",3,0,2021-07-09 08:30:00
2689,"BioNTech 3. doz şart dedi! FDA'dan endişelendiren açıklama
https://t.co/MjJwTNOoPF https://t.co/hldhYC5qsf",15,4,2021-07-09 08:29:34
2690,@CemilCan5834 @gulaysemay hayırlı cumalar abicim biontech te sinovacta aynı yolun yolcusu.Şeytan şeytandır adı farketmez inşallah insanlar ayrım yapmaktan da vazgeçer.,3,1,2021-07-09 08:29:17
2691,"@anya_elet @gunaycem @mehmetceyhan23 Biontech yan etkisi derken ne gibi etki oldu yazarsanız iyi olur. Bazı kişilerde baş ağrısı, vucut ağrısı, hafif ateş oluyor. Bunlar normal etkiler. Bende ve kardeşimde 2 doz dada hafif kol ağrısı dışında bir şey olmazken eniştede baş ağrısı 24saat sürdü 2.dozdada, 48 sat sürdü.",0,0,2021-07-09 08:29:08
2692,"🔵Pfizer, Amerika’da üçüncü doz Corona aşısı için ruhsat başvurusunda bulunmaya hazırlanıyor. Şirket, 12 ay içinde yapılacak üçüncü doz BioNTech aşısının bağışıklık sistemini ciddi oranda güçlendireceğini ve Delta varyantına karşı daha güçlü bir koruma sağlayabileceğini söylüyor. https://t.co/KiCUVLlbdW",0,0,2021-07-09 08:29:03
2693,"@finansmurat5446 Aşılar da farklılık mi var acaba ? Yoksa bünyeye göre mi?

İnanın bu koldaki manyetik alan doğru mu diye bıontech olan 5 arkadaşıma da bu kaşık testini rica ettim.

Sonuç hiç birinde aşı yapılan kol mıknatıs görevi görmedi.",1,0,2021-07-09 08:28:59
2694,"Biontech aşısını Türkiye'de bir ilaç fabrikası da üretiyor, formülünü almışlar, bakanlık destekli.",1,0,2021-07-09 08:28:58
2695,"Pfizer/BioNTech, üçüncü doz için FDA'ya başvuracak - Gündem Gazetesi https://t.co/RjThvll0di",0,0,2021-07-09 08:28:33
2696,"Biontech
1.Doz hafif kol ağrısı
2.Doz baş ağrısı hafif halsizlik",0,0,2021-07-09 08:28:07
2697,sizce ben sinovac mi biontech mi diye kararsızlıktan değil de direk iğneden korktuğum için aşı yaptırmayı erteliyor olabilir miyim?,7,0,2021-07-09 08:28:00
2698,"Biontech aşımı vuruldum. Şu an bir değişiklik yok. Sadece ben yenilince Türkler de yenilecekmiş gibi hissediyorum, o kadar.",9,0,2021-07-09 08:27:08
2699,@zeynurin Biontech yan etkileri galiba. Geçmiş olsun.,0,0,2021-07-09 08:27:07
2700,"Pfizer/BioNTech, Delta Varyantına Karşı Aşısını Güncelledi: 3. Doz Olarak Vurulabilir https://t.co/Brz13wFWpQ",0,0,2021-07-09 08:26:58
2701,"@nasuhmahruki Az önce ben de biontech oldum. Çıkardım 100 Euro uzattım. Hemşire hanım sizin hesap ödendi dedi.Sordum kim ödedi. Dedi uzun, alnı pak, nur yüzlü bir presinpresinti. Duygulandım, sarıldık birbirimize, saatlerce ağladık.",3,0,2021-07-09 08:25:27
2702,@fikretguven34 @DeryaTR_ Fikret bey merhaba RA hastalarının aşı durumunu Biontech e 5 kez sordum ama inanın cevap vermemek için ellerinden geleni yapıyorlar. Bu soruya kimse cevap veremiyor? Derya hoca dahil,1,0,2021-07-09 08:25:12
2703,Pfizer Üçüncü Doz Aşı İçin Ruhsat Başvurusu Yapacak https://t.co/WLI6Ep8cdZ,1,0,2021-07-09 08:25:03
2704,"@drahmetrasim Merhaba Rasim bey, babam 81 yaşında, Norvasc, Doneptin, Vasoxen, Alipza, Avodart, Glukofen, Lixiana ilaçlarını kullanıyor. Annem 65 yaşında ve Ecopirin, Thyromazol, Brintellix, Doxium kullanıyor. İki doz Sinovac oldular, 4-5 ay geçti. Biontech aşısının yan etkisi olur mu?",0,0,2021-07-09 08:25:01
2705,"@drfahrettinkoca Sayın bakanım, 50 yaş üstüyüm ancak 3.doz aşı için neden randevu alamıyorum. İlk 1 ve 2 doz yaptırdığım aşı biONTech, acaba bu nedenle olabilir mi?",0,0,2021-07-09 08:24:55
2706,"@drahmetrasim Merhaba Rasim bey, babam 81 yaşında, Norvasc, Doneptin, Vasoxen, Alipza, Avodart, Glukofen, Lixiana ilaçlarını kullanıyor. Annem 65 yaşında ve Ecopirin, Thyromazol, Brintellix, Doxium kullanıyor. İki doz Sinovac oldular, 4-5 ay geçti. Biontech aşısının yan etkisi olur mu?",0,0,2021-07-09 08:24:40
2707,"@drahmetrasim Merhaba Rasim bey, babam 81 yaşında, Norvasc, Doneptin, Vasoxen, Alipza, Avodart, Glukofen, Lixiana ilaçlarını kullanıyor. Annem 65 yaşında ve Ecopirin, Thyromazol, Brintellix, Doxium kullanıyor. İki doz Sinovac oldular, 4-5 ay geçti. Biontech aşısının yan etkisi olur mu?",0,0,2021-07-09 08:24:23
2708,"2. ve 3. doz biontech aşıları yapılmaya başlandığından beri günde en azından 20-25 kişiye geçmiş olsun telefonu açıyorum. Herkes dökülüyor, illa acil serviste bir tedavi görüyor. Aşısı böyle yapıyorsa virüsün kendisi neler yapıyor bir düşünsün aşı karşıtları.! #Covid19",7,0,2021-07-09 08:23:22
2709,Plaka 60 Biontech 60 gezici aşı ekibi aşıya 60 lar ile devam Tokat Toplum Sağlığı Merkezi aşı ekini @tokatvaliligi @SaglikOlsun60 @drfahrettinkoca @saglikbakanligi @SaglikOlsun60,0,0,2021-07-09 08:22:51
2710,1. doz sinovactan sonra covid geçiren babam 2. dozda biontech yaptırıyor. https://t.co/BQG7GJy8TB,1,0,2021-07-09 08:22:39
2711,"(Tuhaf değil mi, normalde teklif ülkeden gelmeliydi.) Pfizer/BioNTech, üçüncü doz koronavirüs aşısı izni için ABD İlaç Dairesi'ne başvuracak:  https://t.co/k9rWJ9vQJC",1,0,2021-07-09 08:21:33
2712,@KKharfler 2 biontech 1 snovac fayda etmedi 🤪 öleee,1,0,2021-07-09 08:21:31
2713,"@drkaanyl 1. Doz biontech hafif kol ağrısı
2.doz biontech hiç bir yan etki yok
0zerinden 45 gün geçti.",1,0,2021-07-09 08:21:28
2714,"@enbisibel @jrf0rty @rengituruncu @Emrah_Altindis @nihatsirdar Asi olanin hastaligi kapma orani cok daha az. Biontech, delta’ya karsi %64 bulasmayi koruyor. Baskasini oldurme ihtimalinizi en bastan %64 azaliyor, anlamasi bu kadar zor mu?",2,0,2021-07-09 08:20:44
2715,Evet arkadaşlar bana bir şey olursa siz yaptırmayın 😂 #biontech https://t.co/LOM695vRiP,2,0,2021-07-09 08:20:42
2716,"Sinovac aşımı oldum. Diğer aşılarla ilgili aklımda şüpheler kaldığı için güvenmedim. Aşı sonrası herhangi bir yan etki olmadı. 

Önemli bilgi: Biontech paketi açıldığı zaman 6 kişilik gruplarla toplu aşı yapılması gerekiyor. Sinovac ise tek kişi hemen olabiliyor.",1,1,2021-07-09 08:20:15
2717,"BioNTech/Pfizer: Üçüncü doz da gerekecek

https://t.co/SN1NU8spV0 https://t.co/82Xx505CtM",0,0,2021-07-09 08:20:00
2718,"Pfizer ve BioNTech şirketleri üçüncü doz izni için başvuru yapılacağını duyurdu. ABD'nin ilaç düzenleyici kurumu FDA ile Hastalık Kontrol ve Önleme Merkezi, ""Takviye doza ihtiyaç yok"" dedi https://t.co/Iu3iYmESo8",6,1,2021-07-09 08:20:00
2719,"@hilal_kaplan Testleri 250 tlden aşıları 30 dolardan almışlar. Birileri yine devleti kazıklayıp zengin olmuş. Biontech 19.50 sinovac aşı 7.40 dolar değil miydi? 
Hilal Kaplan devletin nasıl soyulduğunu açıklamış.",0,0,2021-07-09 08:19:51
2720,@tuluk_esengul @Glseda20979628 @KoronaReport @drfahrettinkoca Mutasyon olunca bambaşka bir hastalık olmuyor hanfendi. Varyantlara karşı sinovac pek etkili değil de biontech çalışma prensibi sayesinde yüzde yüz etkili olmasa da etkili.,0,0,2021-07-09 08:19:04
2721,Biontech kim ve neden bana ağrı yapıyor,4,0,2021-07-09 08:18:56
2722,"@UgurrGUL @Smtfb1111 @bejekejk @futbolarena Çevremde ben dahil en az 15-20 kişi Biontech oldu geçen ay, 1 gün süren kol ağrısı dışında  herhangi bir şey olmadı.",0,0,2021-07-09 08:18:27
2723,2.doz #biontech oldum.  #aşı,1,0,2021-07-09 08:18:15
2724,"#BioNTech aşısı yaptıranlarla ilgili yeni gelişme! Firmadan dikkat çeken hamle

➡️ https://t.co/WLuu56RTz4 https://t.co/kEgiNXfstD",0,0,2021-07-09 08:16:37
2725,"@esenol Ben de 79 yaşındaki anneme 2 doz Sinovactan sonra 3. dozunu Biontech olarak yaptırdım hocam. Kanser tedavisi olmasına rağmen, benim kadar bile yan etki yaşamadı.. Ben de paylaşıyorum ki, çekinceleri olanların karar vermelerinde faydalı olayım.Şu ana kadar 2 kişiyi ikna edebildim.",2,0,2021-07-09 08:16:27
2726,dün koluma yerleştirilen biontech çipim ağrı yapıyor ve midem bulanıyor mutsuzum :(( https://t.co/abJ2os0H74,23,0,2021-07-09 08:16:20
2727,"""çocuğun yoksa Biontech olma"" yani daha da çocuk sahibi olamazsın. Biontech mRNA programlanabilir aşı. Hani şu Bill Gates'in ""dünya nüfusu çok fazla bunu azaltmamız lazım. Bunun için de aşıları kullanabiliriz"" dediği aşılar. Aşı şirketleri ve DSÖ fonlayıcısı Gates. https://t.co/9Dqd2VJm2L",1,0,2021-07-09 08:16:10
2728,Ulan bu 3.doz biontech nasıl ağrı yapıyormuş böyle.,3,0,2021-07-09 08:15:46
2729,@gayesim2 @qujunil annemde Sedef hastası pazar günü oldu biontech onda da inşallah aynı etkiyi gösterir. Bende her yaz sinekler tarafından ısırılmadık yer kalmıyordu ben 2 doz biontechliyim 1 tane bile sinek ısırmadı,2,0,2021-07-09 08:15:36
2730,@Ygtcklr Kanka sinovac olanlar oluyor 3. Çünkü korunurluğunun az olduğu aşikar oldu. ABD’de biontech ve Johnson oluyorlar. O yüzden 2 doz yeterli. 🤙,1,0,2021-07-09 08:14:29
